"sample","imageptpair","filenameleft","frameleft","filenameright","frameright","period","periodtime","length","precision","rms","range","direction","horzdir","vertdir","midx","midy","midz","family","genus","species","code","number","stage","activity","attribute9","attribute10","campaignid","x","y","z","sx","sy","sz","latitude","longitude","date","time","location","status","site","depth","observer","successful.count","successful.length"
"npz6.18","0","L035 (03).MP4","20544","R036 (02).MP4","6537",NA,"-1.00000",NA,NA,"0.88625","1299.75854","6.18509",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-05_Abrolhos_stereo-BRUVs","31.89741","144.63054","-1291.29269","0.64440","0.74173","3.34017","-28.0962","113.4438","20210512","08:48","NPZ6","No-take","npz6.19","42.7","Molly","Yes","Yes"
"npz6.2","0","L033 (03).MP4","2213","R034 (03).MP4","677",NA,"-1.00000",NA,NA,"3.66911","1363.91349","4.07872",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-05_Abrolhos_stereo-BRUVs","-15.84387","99.02039","-1360.22202","0.67183","0.71514","3.69208","-28.0612","113.4339","20210512","09:26","NPZ6","No-take","npz6.2","43.6","Molly","Yes","Yes"
"npz6.20","0","L039 (01).MP4","12270","R040 (01).MP4","10710",NA,"-1.00000",NA,NA,"2.43814","1286.73191","5.52486",NA,NA,NA,NA,NA,"Nemipteridae",NA,NA,NA,NA,NA,NA,NA,NA,"2021-05_Abrolhos_stereo-BRUVs","-123.87123","9.01725","-1280.72387","0.69885","0.62622","3.24666","-28.0736","113.4593","20210512","09:13","NPZ6","No-take","npz6.21","50.4","Molly","Yes","Yes"
"npz6.20","5","L039 (03).MP4","73391","R040 (03).MP4","71831","1","14.54258",NA,NA,"11.78949","3714.88393","10.02482",NA,NA,NA,NA,NA,"Carangidae","Carangoides","sp",NA,1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs","639.84656","-62.93023","-3658.82478","4.78186","1.79227","26.02272","-28.0736","113.4593","20210512","09:13","NPZ6","No-take","npz6.21","50.4","Molly","Yes","Yes"
"npz6.20","6","L039 (03).MP4","73391","R040 (03).MP4","71831","1","14.54258",NA,NA,"7.67593","3799.22358","19.04808",NA,NA,NA,NA,NA,"Carangidae","Carangoides","sp",NA,1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs","1230.01055","-126.26415","-3592.38517","8.49768","1.86194","24.89042","-28.0736","113.4593","20210512","09:13","NPZ6","No-take","npz6.21","50.4","Molly","Yes","Yes"
"npz6.20","7","L039 (03).MP4","73391","R040 (03).MP4","71831","1","14.54258",NA,NA,"0.89993","2901.18591","31.05357",NA,NA,NA,NA,NA,"Carangidae","Carangoides","sp",NA,1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs","1387.52450","581.60388","-2480.60323","5.89693","2.82557","10.62878","-28.0736","113.4593","20210512","09:13","NPZ6","No-take","npz6.21","50.4","Molly","Yes","Yes"
"npz6.20","8","L039 (03).MP4","73391","R040 (03).MP4","71831","1","14.54258",NA,NA,"32.69748","2949.34082","27.80918",NA,NA,NA,NA,NA,"Carangidae","Carangoides","sp",NA,1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs","1345.27374","310.84255","-2606.19008","6.30231","1.99990","12.31550","-28.0736","113.4593","20210512","09:13","NPZ6","No-take","npz6.21","50.4","Molly","Yes","Yes"
"npz6.20","9","L039 (03).MP4","73391","R040 (03).MP4","71831","1","14.54258",NA,NA,"12.26023","2968.20519","29.81062",NA,NA,NA,NA,NA,"Carangidae","Carangoides","sp",NA,1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs","1474.43489","80.22522","-2574.84906","6.60204","1.30503","11.67071","-28.0736","113.4593","20210512","09:13","NPZ6","No-take","npz6.21","50.4","Molly","Yes","Yes"
"npz6.20","19","L039 (04).MP4","42348","R040 (04).MP4","40848","1","28.46705",NA,NA,"4.62103","1362.72146","27.18601",NA,NA,NA,NA,NA,"Nemipteridae","Pentapodus","nagasakiensis","37347012",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs","602.44938","-146.92829","-1213.45646","1.43007","0.65672","2.68905","-28.0736","113.4593","20210512","09:13","NPZ6","No-take","npz6.21","50.4","Molly","Yes","Yes"
"npz6.20","23","L039 (04).MP4","48422","R040 (04).MP4","46922","1","30.15596",NA,NA,"9.58350","1073.48744","28.35842",NA,NA,NA,NA,NA,"Labridae","Choerodon","rubescens","37384039",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs","-392.72795","-317.24742","-947.36166","0.82448","0.71592","1.68794","-28.0736","113.4593","20210512","09:13","NPZ6","No-take","npz6.21","50.4","Molly","Yes","Yes"
"npz6.20","24","L039 (04).MP4","48422","R040 (04).MP4","46922","1","30.15596",NA,NA,"6.51709","2784.72564","22.99593",NA,NA,NA,NA,NA,"Labridae","Choerodon","rubescens","37384039",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs","1045.67703","-278.57767","-2565.86261","5.11527","1.75754","12.56787","-28.0736","113.4593","20210512","09:13","NPZ6","No-take","npz6.21","50.4","Molly","Yes","Yes"
"npz6.20","30","L039 (04).MP4","71557","R040 (04).MP4","70057","1","36.58877",NA,NA,"1.14855","1160.59913","19.67882",NA,NA,NA,NA,NA,"Labridae","Coris","auricularis","37384088",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs","-114.04476","-364.62171","-1095.91749","0.59288","0.93163","2.39161","-28.0736","113.4593","20210512","09:13","NPZ6","No-take","npz6.21","50.4","Molly","Yes","Yes"
"npz6.20","31","L039 (04).MP4","71652","R040 (04).MP4","70152","1","36.61519",NA,NA,"0.93219","1786.06357","25.96082",NA,NA,NA,NA,NA,"Labridae","Coris","auricularis","37384088",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs","630.00321","-449.52364","-1609.67311","2.00964","1.53292","4.91975","-28.0736","113.4593","20210512","09:13","NPZ6","No-take","npz6.21","50.4","Molly","Yes","Yes"
"npz6.21","0","L035 (07).MP4","4229","R036 (06).MP4","6337",NA,"-1.00000",NA,NA,"3.67367","992.55268","7.48055",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-05_Abrolhos_stereo-BRUVs","-20.88774","133.82218","-983.26810","0.49341","0.55508","1.95688","-28.0714","113.3992","20210512","10:54","NPZ6","No-take","npz6.22","59.3","Molly","Yes","Yes"
"npz6.21","6","L035 (09).MP4","68026","R036 (08).MP4","70254","1","2.40740",NA,NA,"14.42761","1820.22618","31.98119",NA,NA,NA,NA,NA,"Labridae","Suezichthys","cyanolaemus","37384161",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs","-960.80925","-69.28581","-1544.43142","2.62014","0.75400","4.28652","-28.0714","113.3992","20210512","10:54","NPZ6","No-take","npz6.22","59.3","Molly","Yes","Yes"
"npz6.21","7","L035 (09).MP4","68324","R036 (08).MP4","70552","1","2.49027",NA,NA,"8.13368","1534.71720","30.09935",NA,NA,NA,NA,NA,"Labridae","Suezichthys","cyanolaemus","37384161",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs","-738.28306","-209.01674","-1329.13769","1.84869","0.80581","3.29997","-28.0714","113.3992","20210512","10:54","NPZ6","No-take","npz6.22","59.3","Molly","Yes","Yes"
"npz6.21","20","L035 (10).MP4","56053","R036 (09).MP4","58280","1","21.61771",NA,NA,"7.40469","1623.84180","22.80610",NA,NA,NA,NA,NA,"Pomacentridae","Chromis","spp",NA,1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs","594.96679","214.98244","-1495.54647","1.80126","0.96834","4.31413","-28.0714","113.3992","20210512","10:54","NPZ6","No-take","npz6.22","59.3","Molly","Yes","Yes"
"npz6.21","21","L035 (10).MP4","56053","R036 (09).MP4","58280","1","21.61771",NA,NA,"2.67493","1810.81939","30.83561",NA,NA,NA,NA,NA,"Pomacentridae","Chromis","spp",NA,1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs","895.61949","253.65726","-1553.25161","2.48337","1.02855","4.24565","-28.0714","113.3992","20210512","10:54","NPZ6","No-take","npz6.22","59.3","Molly","Yes","Yes"
"npz6.21","38","L035 (11).MP4","35268","R036 (10).MP4","37496","1","38.37806",NA,NA,"7.52761","1524.94507","23.90473",NA,NA,NA,NA,NA,"Sparidae","Chrysophrys","auratus","37353001",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs","-454.84635","427.20097","-1391.42790","1.36058","1.35850","3.80629","-28.0714","113.3992","20210512","10:54","NPZ6","No-take","npz6.22","59.3","Molly","Yes","Yes"
"npz6.22","0","L037 (01).MP4","10388","R038 (01).MP4","7417",NA,"-1.00000",NA,NA,"3.60748","390.91659","11.69366",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-05_Abrolhos_stereo-BRUVs","18.47795","-74.16979","-383.37082","0.19103","0.19996","0.29530","-28.0687","113.4512","20210512","09:16","NPZ6","No-take","npz6.23","45","Molly","Yes","Yes"
"npz6.22","1","L037 (03).MP4","69991","R038 (03).MP4","67020","1","13.97007",NA,NA,"33.53515","1939.74535","26.98668",NA,NA,NA,NA,NA,"Labridae","Choerodon","rubescens","37384039",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs","873.74928","119.54150","-1727.68170","2.70142","0.91372","5.42389","-28.0687","113.4512","20210512","09:16","NPZ6","No-take","npz6.23","45","Molly","Yes","Yes"
"npz6.22","2","L037 (04).MP4","48521","R038 (04).MP4","45550","1","30.53968",NA,NA,"4.79042","452.52955","9.76825",NA,NA,NA,NA,NA,"Haemulidae","Diagramma","pictum","37350003",3,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs","-23.73513","76.36282","-445.40808","0.22661","0.23430","0.40727","-28.0687","113.4512","20210512","09:16","NPZ6","No-take","npz6.23","45","Molly","Yes","Yes"
"npz6.22","3","L037 (05).MP4","43085","R038 (05).MP4","40114","1","51.56791",NA,NA,"39.27491","2809.67636","18.62770",NA,NA,NA,NA,NA,"Carangidae","Seriola","hippos","37337007",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs","-328.73874","855.04809","-2656.14473","2.09377","4.70395","13.84453","-28.0687","113.4512","20210512","09:16","NPZ6","No-take","npz6.23","45","Molly","Yes","Yes"
"npz6.22","4","L037 (05).MP4","53995","R038 (05).MP4","51024","1","54.60149",NA,NA,"19.93941","1466.00572","9.19536",NA,NA,NA,NA,NA,"Lethrinidae","Lethrinus","miniatus","37351009",3,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs","-72.35828","233.67306","-1445.45286","0.73871","0.99038","4.17870","-28.0687","113.4512","20210512","09:16","NPZ6","No-take","npz6.23","45","Molly","Yes","Yes"
"npz6.24","0","L027 (01).MP4","19517","R028 (01).MP4","18372",NA,"-1.00000",NA,NA,"9.65608","424.75094","15.47464",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-05_Abrolhos_stereo-BRUVs","-53.80611","97.67056","-409.85208","0.20898","0.21813","0.33458","-28.0787","113.4414","20210512","09:07","NPZ6","No-take","npz6.27","53.7","Molly","Yes","Yes"
"npz6.24","5","L027 (03).MP4","12561","R028 (03).MP4","11417","1","1.29351",NA,NA,"44.35391","2750.58680","24.71297",NA,NA,NA,NA,NA,"Pomacentridae","Chromis","spp",NA,30,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs","1057.92344","438.11070","-2500.91678","4.99777","2.32833","11.88893","-28.0787","113.4414","20210512","09:07","NPZ6","No-take","npz6.27","53.7","Molly","Yes","Yes"
"npz6.24","39","L027 (04).MP4","71446","R028 (04).MP4","70302","1","40.20628",NA,NA,"41.85435","1791.34901","3.96512",NA,NA,NA,NA,NA,"Labridae","Coris","auricularis","37384088",35,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs","24.08540","-130.53762","-1786.42411","0.88069","0.99644","6.29603","-28.0787","113.4414","20210512","09:07","NPZ6","No-take","npz6.27","53.7","Molly","Yes","Yes"
"npz6.26","0","L041 (01).MP4","10106","R042 (01).MP4","7511",NA,"-1.00000",NA,NA,"6.46492","1518.62141","4.22103",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-05_Abrolhos_stereo-BRUVs","-11.07511","118.98841","-1513.91218","0.74557","0.82818","4.58452","-28.0937","113.4563","20210512","08:43","NPZ6","No-take","npz6.29","33.7","Molly","Yes","Yes"
"npz6.26","7","L041 (03).MP4","9777","R042 (03).MP4","7182","1","11.77927",NA,NA,"16.00234","3689.82964","9.70339",NA,NA,NA,NA,NA,"Labridae","Choerodon","rubescens","37384039",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs","52.99245","638.28449","-3633.81720","1.79522","4.98229","25.92674","-28.0937","113.4563","20210512","08:43","NPZ6","No-take","npz6.29","33.7","Molly","Yes","Yes"
"npz6.26","13","L041 (03).MP4","32206","R042 (03).MP4","29611","1","18.01578",NA,NA,"42.47672","6974.54365","14.56834",NA,NA,NA,NA,NA,"Lethrinidae","Lethrinus","miniatus","37351009",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs","-1716.69345","396.07674","-6748.35875","22.61533","6.54795","89.23506","-28.0937","113.4563","20210512","08:43","NPZ6","No-take","npz6.29","33.7","Molly","Yes","Yes"
"npz6.26","21","L041 (04).MP4","21061","R042 (04).MP4","18466","1","37.45631",NA,NA,"4.20359","7570.74363","25.78952",NA,NA,NA,NA,NA,"Carangidae",NA,"spp",NA,1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs","-3136.25076","1041.35243","-6811.43710","39.66387","14.11055","87.48515","-28.0937","113.4563","20210512","08:43","NPZ6","No-take","npz6.29","33.7","Molly","Yes","Yes"
"npz6.27","0","L043 (02).MP4","80616","R044 (02).MP4","79837",NA,"-1.00000",NA,NA,"3.23931","1195.08151","8.47617",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-05_Abrolhos_stereo-BRUVs","-36.23883","173.84744","-1181.81370","0.59596","0.71957","2.93211","-28.0562","113.4464","20210512","09:21","NPZ6","No-take","npz6.30","39","Molly","Yes","Yes"
"npz6.27","7","L043 (04).MP4","32772","R044 (04).MP4","31993","1","22.95015",NA,NA,"40.97903","1361.58318","29.95088",NA,NA,NA,NA,NA,"Haemulidae","Diagramma","pictum","37350003",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs","-668.44197","-122.17909","-1179.90100","1.57460","0.64155","2.79623","-28.0562","113.4464","20210512","09:21","NPZ6","No-take","npz6.30","39","Molly","Yes","Yes"
"npz6.27","8","L043 (04).MP4","44898","R044 (04).MP4","44119","1","26.32185",NA,NA,"5.11357","1658.47086","5.35050",NA,NA,NA,NA,NA,"Lethrinidae","Lethrinus","nebulosus","37351008",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs","119.66252","-95.92222","-1651.36471","0.89660","0.86421","5.63282","-28.0562","113.4464","20210512","09:21","NPZ6","No-take","npz6.30","39","Molly","Yes","Yes"
"npz6.27","9","L043 (04).MP4","44898","R044 (04).MP4","44119","1","26.32185",NA,NA,"16.10873","2512.46094","24.64609",NA,NA,NA,NA,NA,"Lethrinidae","Lethrinus","nebulosus","37351008",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs","1047.17778","-31.07480","-2283.61841","4.51725","1.09206","10.15859","-28.0562","113.4464","20210512","09:21","NPZ6","No-take","npz6.30","39","Molly","Yes","Yes"
"npz6.28","0","L037 (14).MP4","1873","R038 (14).MP4","2321",NA,"-1.00000",NA,NA,"13.28278","962.69518","3.48188",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-05_Abrolhos_stereo-BRUVs","-32.69706","55.68242","-960.52714","0.48541","0.48734","1.87943","-28.1237","113.3663","20210512","14:45","NPZ6","Fished","out6.1","149","Molly","Yes","Yes"
"npz6.36","0","L027 (18).MP4","51314","R028 (18).MP4","50823",NA,"-1.00000",NA,NA,"3.20549","1755.71284","1.12511",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-05_Abrolhos_stereo-BRUVs","33.51080","-15.54636","-1755.32417","0.87088","0.85924","6.10645","-28.1062","113.4089","20210512","15:02","NPZ6","Fished","out6.9","66.5","Molly","Yes","Yes"
"npz6.36","4","L027 (21).MP4","13198","R028 (21).MP4","12707","1","18.55270",NA,NA,"0.22320","898.43664","21.40004",NA,NA,NA,NA,NA,"Lethrinidae","Lethrinus","nebulosus","37351008",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs","327.02586","-26.34380","-836.39016","0.65761","0.41183","1.35425","-28.1062","113.4089","20210512","15:02","NPZ6","Fished","out6.9","66.5","Molly","Yes","Yes"
"npz6.36","7","L027 (21).MP4","16193","R028 (21).MP4","15702","1","19.38548",NA,NA,"3.74953","3138.74829","15.68431",NA,NA,NA,NA,NA,"Labridae","Choerodon","rubescens","37384039",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs","-232.08870","803.32582","-3025.31706","1.98520","4.87788","17.95744","-28.1062","113.4089","20210512","15:02","NPZ6","Fished","out6.9","66.5","Molly","Yes","Yes"
"npz6.36","10","L027 (22).MP4","225","R028 (21).MP4","80796","1","37.48523",NA,NA,"135.16904","1733.67286","26.90807",NA,NA,NA,NA,NA,"Sparidae","Chrysophrys","auratus","37353001",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs","-710.80109","325.61728","-1547.37093","2.14772","1.20183","4.60284","-28.1062","113.4089","20210512","15:02","NPZ6","Fished","out6.9","66.5","Molly","Yes","Yes"
"npz6.36","11","L027 (22).MP4","225","R028 (21).MP4","80796","1","37.48523",NA,NA,"8.43418","1231.08632","16.65319",NA,NA,NA,NA,NA,"Sparidae","Chrysophrys","auratus","37353001",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs","109.73552","-340.30589","-1178.01678","0.63701","0.98962","2.77762","-28.1062","113.4089","20210512","15:02","NPZ6","Fished","out6.9","66.5","Molly","Yes","Yes"
"npz6.36","12","L027 (22).MP4","225","R028 (21).MP4","80796","1","37.48523",NA,NA,"4.88181","980.08419","22.07772",NA,NA,NA,NA,NA,"Sparidae","Chrysophrys","auratus","37353001",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs","-337.59915","-151.26295","-907.58545","0.72143","0.52361","1.62449","-28.1062","113.4089","20210512","15:02","NPZ6","Fished","out6.9","66.5","Molly","Yes","Yes"
"npz6.4","0","L029 (06).MP4","4151","R030 (06).MP4","5815",NA,"-1.00000",NA,NA,"8.12262","1056.25218","6.46530",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-05_Abrolhos_stereo-BRUVs","28.43491","124.47197","-1048.50697","0.52478","0.58731","2.29086","-28.0814","113.3988","20210512","10:57","NPZ6","No-take","npz6.4","67.5","Molly","Yes","Yes"
"npz6.4","4","L029 (08).MP4","65222","R030 (08).MP4","67006","1","5.85613",NA,NA,"10.11076","2042.28819","26.21962",NA,NA,NA,NA,NA,"Nemipteridae","Pentapodus","nagasakiensis","37347012",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs","-843.86326","-303.75891","-1834.82053","3.02394","1.35231","6.64410","-28.0814","113.3988","20210512","10:57","NPZ6","No-take","npz6.4","67.5","Molly","Yes","Yes"
"npz6.4","5","L029 (08).MP4","65222","R030 (08).MP4","67006","1","5.85613",NA,NA,"17.67990","2297.74191","27.85753",NA,NA,NA,NA,NA,"Nemipteridae","Pentapodus","nagasakiensis","37347012",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs","-1014.25269","-334.82573","-2034.40436","3.91330","1.56736","8.02543","-28.0814","113.3988","20210512","10:57","NPZ6","No-take","npz6.4","67.5","Molly","Yes","Yes"
"npz6.4","17","L029 (09).MP4","64699","R030 (09).MP4","66483","1","28.25044",NA,NA,"16.41329","1976.91567","29.99953",NA,NA,NA,NA,NA,"Labridae","Choerodon","rubescens","37384039",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs","-953.37371","-246.28510","-1714.23970","3.02160","1.09767","5.56145","-28.0814","113.3988","20210512","10:57","NPZ6","No-take","npz6.4","67.5","Molly","Yes","Yes"
"npz6.4","18","L029 (09).MP4","64699","R030 (09).MP4","66483","1","28.25044",NA,NA,"13.19003","2605.25810","21.43761",NA,NA,NA,NA,NA,"Labridae","Choerodon","rubescens","37384039",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs","-945.50491","-91.85950","-2425.89201","4.56232","1.21901","11.79445","-28.0814","113.3988","20210512","10:57","NPZ6","No-take","npz6.4","67.5","Molly","Yes","Yes"
"npz6.4","19","L029 (09).MP4","64894","R030 (09).MP4","66678","1","28.30467",NA,NA,"4.07796","1964.22892","28.34621",NA,NA,NA,NA,NA,"Labridae","Choerodon","rubescens","37384039",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs","-907.60756","-199.69371","-1730.48149","2.97411","1.02453","5.77349","-28.0814","113.3988","20210512","10:57","NPZ6","No-take","npz6.4","67.5","Molly","Yes","Yes"
"npz6.4","26","L029 (09).MP4","80028","R030 (10).MP4","751","1","32.51276",NA,NA,"16.65435","1384.07930","15.06498",NA,NA,NA,NA,NA,"Sparidae","Chrysophrys","auratus","37353001",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs","-359.68160","4.84848","-1336.51830","1.13755","0.65170","3.67700","-28.0814","113.3988","20210512","10:57","NPZ6","No-take","npz6.4","67.5","Molly","Yes","Yes"
"npz6.4","30","L029 (09).MP4","80107","R030 (10).MP4","830","1","32.53472",NA,NA,"9.83329","1256.41080","24.77425",NA,NA,NA,NA,NA,"Sparidae","Chrysophrys","auratus","37353001",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs","-471.54695","-224.39275","-1142.74209","1.16081","0.73792","2.63200","-28.0814","113.3988","20210512","10:57","NPZ6","No-take","npz6.4","67.5","Molly","Yes","Yes"
"npz6.4","38","L029 (09).MP4","80794","R030 (10).MP4","1517","1","32.72575",NA,NA,"22.06102","1712.83588","11.74023",NA,NA,NA,NA,NA,"Sparidae","Chrysophrys","auratus","37353001",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs","259.62305","-218.13787","-1678.93373","1.18367","1.07353","5.81282","-28.0814","113.3988","20210512","10:57","NPZ6","No-take","npz6.4","67.5","Molly","Yes","Yes"
"npz6.4","41","L029 (10).MP4","4809","R030 (10).MP4","6593","1","34.13716",NA,NA,"71.43491","6334.31853","20.44314",NA,NA,NA,NA,NA,"Scombridae","Scomberomorus","spp",NA,1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs","1651.27448","1523.25424","-5922.54847","19.40173","18.75795","69.91999","-28.0814","113.3988","20210512","10:57","NPZ6","No-take","npz6.4","67.5","Molly","Yes","Yes"
"npz6.4","42","L029 (10).MP4","4809","R030 (10).MP4","6593","1","34.13716",NA,NA,"59.20853","5668.08148","17.18418",NA,NA,NA,NA,NA,"Scombridae","Scomberomorus","spp",NA,1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs","1456.53437","872.67067","-5407.78154","15.76240","10.28968","58.71982","-28.0814","113.3988","20210512","10:57","NPZ6","No-take","npz6.4","67.5","Molly","Yes","Yes"
"npz6.4","43","L029 (10).MP4","4809","R030 (10).MP4","6593","1","34.13716",NA,NA,"49.33834","2334.81605","30.68837",NA,NA,NA,NA,NA,"Scombridae","Scomberomorus","spp",NA,1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs","-1152.38233","320.44369","-2005.16752","4.14322","1.54832","7.41952","-28.0814","113.3988","20210512","10:57","NPZ6","No-take","npz6.4","67.5","Molly","Yes","Yes"
"npz6.4","44","L029 (10).MP4","4980","R030 (10).MP4","6764","1","34.18471",NA,NA,"27.88483","5930.01632","26.06337",NA,NA,NA,NA,NA,"Scombridae","Scomberomorus","spp",NA,1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs","-2493.79230","800.13655","-5320.32659","24.92785","8.91722","54.14935","-28.0814","113.3988","20210512","10:57","NPZ6","No-take","npz6.4","67.5","Molly","Yes","Yes"
"npz6.4","45","L029 (10).MP4","4980","R030 (10).MP4","6764","1","34.18471",NA,NA,"65.75017","7080.51934","15.63238",NA,NA,NA,NA,NA,"Scombridae","Scomberomorus","spp",NA,1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs","-1618.33206","1068.94200","-6809.70766","21.96473","15.65123","92.63066","-28.0814","113.3988","20210512","10:57","NPZ6","No-take","npz6.4","67.5","Molly","Yes","Yes"
"npz6.4","46","L029 (10).MP4","4980","R030 (10).MP4","6764","1","34.18471",NA,NA,"62.49783","7571.21625","15.19784",NA,NA,NA,NA,NA,"Scombridae","Scomberomorus","spp",NA,1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs","-1847.47488","788.04191","-7299.94123","26.83331","12.88253","106.48349","-28.0814","113.3988","20210512","10:57","NPZ6","No-take","npz6.4","67.5","Molly","Yes","Yes"
"npz6.5","0","L041 (06).MP4","23188","R042 (06).MP4","25075",NA,"-1.00000",NA,NA,"7.27285","1144.74529","3.52116",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-05_Abrolhos_stereo-BRUVs","60.62521","41.46008","-1142.38673","0.58271","0.56889","2.63794","-28.0636","113.3935","20210512","10:50","NPZ6","No-take","npz6.5","65.8","Molly","Yes","Yes"
"npz6.5","1","L041 (09).MP4","5694","R042 (09).MP4","7642","1","5.91452",NA,NA,"57.91088","6645.55418","28.79962",NA,NA,NA,NA,NA,"Carangidae","Seriola","hippos","37337007",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs","2895.47555","1395.74024","-5816.48699","30.37208","15.35815","61.90591","-28.0636","113.3935","20210512","10:50","NPZ6","No-take","npz6.5","65.8","Molly","Yes","Yes"
"npz6.6","0","L031 (02).MP4","4086","R032 (02).MP4","29359",NA,"-1.00000",NA,NA,"4.92686","1268.11307","1.73016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-05_Abrolhos_stereo-BRUVs","-13.66707","41.42172","-1267.36270","0.62614","0.62847","3.31549","-28.0837","113.4439","20210512","09:04","NPZ6","No-take","npz6.6","55.1","Molly","Yes","Yes"
"npz6.6","2","L031 (02).MP4","64745","R032 (03).MP4","8957","1","1.41141",NA,NA,"9.18319","4835.31693","24.97235",NA,NA,NA,NA,NA,"Labridae","Choerodon","rubescens","37384039",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs","-2040.37327","83.61326","-4382.94143","17.43636","2.29083","38.09088","-28.0837","113.4439","20210512","09:04","NPZ6","No-take","npz6.6","55.1","Molly","Yes","Yes"
